,data_inversa,horario,br,km,municipio,classificacao_acidente,condicao_metereologica,sentido_via,tipo_veiculo,idade,sexo,latitude,longitude
10367,2025-02-08,15:20:00,376.0,188.0,MARIALVA,Com Vítimas Feridas,Céu Claro,Decrescente,Motocicleta,37.0,Masculino,-23.45355633,-51.85016602
10368,2025-02-08,15:20:00,376.0,188.0,MARIALVA,Com Vítimas Feridas,Céu Claro,Decrescente,Motocicleta,37.0,Masculino,-23.45355633,-51.85016602
10369,2025-02-24,17:30:00,277.0,382.0,CANDOI,Com Vítimas Feridas,Céu Claro,Crescente,Caminhão-trator,60.0,Masculino,-25.45902251,-51.95818122
10371,2025-02-24,18:10:00,373.0,193.0,PONTA GROSSA,Com Vítimas Feridas,Céu Claro,Decrescente,Automóvel,38.0,Masculino,-25.07076,-50.359408
10372,2025-02-24,18:10:00,373.0,193.0,PONTA GROSSA,Com Vítimas Feridas,Céu Claro,Decrescente,Automóvel,37.0,Masculino,-25.07076,-50.359408
10373,2025-02-24,18:10:00,373.0,193.0,PONTA GROSSA,Com Vítimas Feridas,Céu Claro,Decrescente,Automóvel,30.0,Masculino,-25.07076,-50.359408
10374,2025-02-24,18:10:00,373.0,193.0,PONTA GROSSA,Com Vítimas Feridas,Céu Claro,Decrescente,Caminhonete,68.0,Masculino,-25.07076,-50.359408
10375,2025-02-24,18:10:00,373.0,193.0,PONTA GROSSA,Com Vítimas Feridas,Céu Claro,Decrescente,Camioneta,42.0,Masculino,-25.07076,-50.359408
10376,2025-02-24,18:10:00,373.0,193.0,PONTA GROSSA,Com Vítimas Feridas,Céu Claro,Decrescente,Camioneta,37.0,Feminino,-25.07076,-50.359408
10414,2025-02-24,21:20:00,277.0,75.5,SAO JOSE DOS PINHAIS,Com Vítimas Feridas,Nublado,Crescente,Automóvel,71.0,Masculino,-25.4923889,-49.17051315
10415,2025-02-24,21:20:00,277.0,75.5,SAO JOSE DOS PINHAIS,Com Vítimas Feridas,Nublado,Crescente,Motocicleta,22.0,Masculino,-25.4923889,-49.17051315
10417,2025-02-25,01:50:00,163.0,282.0,MARECHAL CANDIDO RONDON,Com Vítimas Feridas,Céu Claro,Crescente,Motocicleta,23.0,Masculino,-24.5516265,-54.04101312
10426,2025-02-25,07:50:00,277.0,79.0,CURITIBA,Com Vítimas Feridas,Céu Claro,Crescente,Automóvel,47.0,Feminino,-25.47678769,-49.2064333
10427,2025-02-25,07:50:00,277.0,79.0,CURITIBA,Com Vítimas Feridas,Céu Claro,Crescente,Motocicleta,38.0,Feminino,-25.47678769,-49.2064333
10428,2025-02-25,07:50:00,277.0,79.0,CURITIBA,Com Vítimas Feridas,Céu Claro,Crescente,Automóvel,47.0,Feminino,-25.47678769,-49.2064333
10429,2025-02-25,07:50:00,277.0,79.0,CURITIBA,Com Vítimas Feridas,Céu Claro,Crescente,Motocicleta,38.0,Feminino,-25.47678769,-49.2064333
10430,2025-02-25,07:50:00,277.0,79.0,CURITIBA,Com Vítimas Feridas,Céu Claro,Crescente,Automóvel,47.0,Feminino,-25.47678769,-49.2064333
10431,2025-02-25,07:50:00,277.0,79.0,CURITIBA,Com Vítimas Feridas,Céu Claro,Crescente,Motocicleta,38.0,Feminino,-25.47678769,-49.2064333
10432,2025-02-25,07:50:00,277.0,79.0,CURITIBA,Com Vítimas Feridas,Céu Claro,Crescente,Automóvel,47.0,Feminino,-25.47678769,-49.2064333
10433,2025-02-25,07:50:00,277.0,79.0,CURITIBA,Com Vítimas Feridas,Céu Claro,Crescente,Motocicleta,38.0,Feminino,-25.47678769,-49.2064333
10434,2025-02-25,07:50:00,277.0,79.0,CURITIBA,Com Vítimas Feridas,Céu Claro,Crescente,Automóvel,47.0,Feminino,-25.47678769,-49.2064333
10435,2025-02-25,07:50:00,277.0,79.0,CURITIBA,Com Vítimas Feridas,Céu Claro,Crescente,Motocicleta,38.0,Feminino,-25.47678769,-49.2064333
10436,2025-02-25,07:50:00,277.0,79.0,CURITIBA,Com Vítimas Feridas,Céu Claro,Crescente,Automóvel,47.0,Feminino,-25.47678769,-49.2064333
10437,2025-02-25,07:50:00,277.0,79.0,CURITIBA,Com Vítimas Feridas,Céu Claro,Crescente,Motocicleta,38.0,Feminino,-25.47678769,-49.2064333
10438,2025-02-05,13:30:00,277.0,114.0,CAMPO LARGO,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Automóvel,37.0,Não Informado,-25.4338,-49.43751
10439,2025-02-05,13:30:00,277.0,114.0,CAMPO LARGO,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Motocicleta,31.0,Masculino,-25.4338,-49.43751
10440,2025-02-05,13:30:00,277.0,114.0,CAMPO LARGO,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Automóvel,37.0,Não Informado,-25.4338,-49.43751
10441,2025-02-05,13:30:00,277.0,114.0,CAMPO LARGO,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Motocicleta,31.0,Masculino,-25.4338,-49.43751
10442,2025-02-05,13:30:00,277.0,114.0,CAMPO LARGO,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Automóvel,37.0,Não Informado,-25.4338,-49.43751
10443,2025-02-05,13:30:00,277.0,114.0,CAMPO LARGO,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Motocicleta,31.0,Masculino,-25.4338,-49.43751
10444,2025-02-05,13:30:00,277.0,114.0,CAMPO LARGO,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Automóvel,37.0,Não Informado,-25.4338,-49.43751
10445,2025-02-05,13:30:00,277.0,114.0,CAMPO LARGO,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Motocicleta,31.0,Masculino,-25.4338,-49.43751
10446,2025-02-05,13:30:00,277.0,114.0,CAMPO LARGO,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Automóvel,37.0,Não Informado,-25.4338,-49.43751
10447,2025-02-05,13:30:00,277.0,114.0,CAMPO LARGO,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Motocicleta,31.0,Masculino,-25.4338,-49.43751
10448,2025-02-05,13:30:00,277.0,114.0,CAMPO LARGO,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Automóvel,37.0,Não Informado,-25.4338,-49.43751
10449,2025-02-05,13:30:00,277.0,114.0,CAMPO LARGO,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Motocicleta,31.0,Masculino,-25.4338,-49.43751
10450,2025-02-05,13:30:00,277.0,114.0,CAMPO LARGO,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Automóvel,37.0,Não Informado,-25.4338,-49.43751
10451,2025-02-05,13:30:00,277.0,114.0,CAMPO LARGO,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Motocicleta,31.0,Masculino,-25.4338,-49.43751
10452,2025-02-05,13:30:00,277.0,114.0,CAMPO LARGO,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Automóvel,37.0,Não Informado,-25.4338,-49.43751
10453,2025-02-05,13:30:00,277.0,114.0,CAMPO LARGO,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Motocicleta,31.0,Masculino,-25.4338,-49.43751
10454,2025-02-05,13:30:00,277.0,114.0,CAMPO LARGO,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Automóvel,37.0,Não Informado,-25.4338,-49.43751
10455,2025-02-05,13:30:00,277.0,114.0,CAMPO LARGO,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Motocicleta,31.0,Masculino,-25.4338,-49.43751
10456,2025-02-05,13:30:00,277.0,114.0,CAMPO LARGO,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Automóvel,37.0,Não Informado,-25.4338,-49.43751
10457,2025-02-05,13:30:00,277.0,114.0,CAMPO LARGO,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Motocicleta,31.0,Masculino,-25.4338,-49.43751
10458,2025-02-05,13:30:00,277.0,114.0,CAMPO LARGO,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Automóvel,37.0,Não Informado,-25.4338,-49.43751
10459,2025-02-05,13:30:00,277.0,114.0,CAMPO LARGO,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Motocicleta,31.0,Masculino,-25.4338,-49.43751
10460,2025-02-05,13:30:00,277.0,114.0,CAMPO LARGO,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Automóvel,37.0,Não Informado,-25.4338,-49.43751
10461,2025-02-05,13:30:00,277.0,114.0,CAMPO LARGO,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Motocicleta,31.0,Masculino,-25.4338,-49.43751
10462,2025-02-25,08:05:00,376.0,169.2,MARINGA,Com Vítimas Feridas,Céu Claro,Decrescente,Automóvel,44.0,Masculino,-23.401943,-51.997973
10463,2025-02-25,08:05:00,376.0,169.2,MARINGA,Com Vítimas Feridas,Céu Claro,Decrescente,Automóvel,51.0,Masculino,-23.401943,-51.997973
10464,2025-02-25,08:05:00,376.0,169.2,MARINGA,Com Vítimas Feridas,Céu Claro,Decrescente,Automóvel,45.0,Feminino,-23.401943,-51.997973
10465,2025-02-25,08:05:00,376.0,169.2,MARINGA,Com Vítimas Feridas,Céu Claro,Decrescente,Automóvel,33.0,Masculino,-23.401943,-51.997973
10466,2025-02-25,08:05:00,376.0,169.2,MARINGA,Com Vítimas Feridas,Céu Claro,Decrescente,Automóvel,53.0,Feminino,-23.401943,-51.997973
10467,2025-02-25,06:50:00,376.0,602.0,CURITIBA,Com Vítimas Feridas,Céu Claro,Decrescente,Camioneta,28.0,Masculino,-25.50902735,-49.3395406
10468,2025-02-25,06:50:00,376.0,602.0,CURITIBA,Com Vítimas Feridas,Céu Claro,Decrescente,Motocicleta,22.0,Masculino,-25.50902735,-49.3395406
10469,2025-02-25,06:50:00,376.0,602.0,CURITIBA,Com Vítimas Feridas,Céu Claro,Decrescente,Caminhão,51.0,Masculino,-25.50902735,-49.3395406
10470,2025-02-25,06:50:00,376.0,602.0,CURITIBA,Com Vítimas Feridas,Céu Claro,Decrescente,Camioneta,28.0,Masculino,-25.50902735,-49.3395406
10471,2025-02-25,06:50:00,376.0,602.0,CURITIBA,Com Vítimas Feridas,Céu Claro,Decrescente,Motocicleta,22.0,Masculino,-25.50902735,-49.3395406
10472,2025-02-25,06:50:00,376.0,602.0,CURITIBA,Com Vítimas Feridas,Céu Claro,Decrescente,Caminhão,51.0,Masculino,-25.50902735,-49.3395406
10473,2025-02-25,06:50:00,376.0,602.0,CURITIBA,Com Vítimas Feridas,Céu Claro,Decrescente,Camioneta,28.0,Masculino,-25.50902735,-49.3395406
10474,2025-02-25,06:50:00,376.0,602.0,CURITIBA,Com Vítimas Feridas,Céu Claro,Decrescente,Motocicleta,22.0,Masculino,-25.50902735,-49.3395406
10475,2025-02-25,06:50:00,376.0,602.0,CURITIBA,Com Vítimas Feridas,Céu Claro,Decrescente,Caminhão,51.0,Masculino,-25.50902735,-49.3395406
10476,2025-02-25,06:50:00,376.0,602.0,CURITIBA,Com Vítimas Feridas,Céu Claro,Decrescente,Camioneta,28.0,Masculino,-25.50902735,-49.3395406
10477,2025-02-25,06:50:00,376.0,602.0,CURITIBA,Com Vítimas Feridas,Céu Claro,Decrescente,Motocicleta,22.0,Masculino,-25.50902735,-49.3395406
10478,2025-02-25,06:50:00,376.0,602.0,CURITIBA,Com Vítimas Feridas,Céu Claro,Decrescente,Caminhão,51.0,Masculino,-25.50902735,-49.3395406
10479,2025-02-25,06:50:00,376.0,602.0,CURITIBA,Com Vítimas Feridas,Céu Claro,Decrescente,Camioneta,28.0,Masculino,-25.50902735,-49.3395406
10480,2025-02-25,06:50:00,376.0,602.0,CURITIBA,Com Vítimas Feridas,Céu Claro,Decrescente,Motocicleta,22.0,Masculino,-25.50902735,-49.3395406
10481,2025-02-25,06:50:00,376.0,602.0,CURITIBA,Com Vítimas Feridas,Céu Claro,Decrescente,Caminhão,51.0,Masculino,-25.50902735,-49.3395406
10482,2025-02-25,06:50:00,376.0,602.0,CURITIBA,Com Vítimas Feridas,Céu Claro,Decrescente,Camioneta,28.0,Masculino,-25.50902735,-49.3395406
10483,2025-02-25,06:50:00,376.0,602.0,CURITIBA,Com Vítimas Feridas,Céu Claro,Decrescente,Motocicleta,22.0,Masculino,-25.50902735,-49.3395406
10484,2025-02-25,06:50:00,376.0,602.0,CURITIBA,Com Vítimas Feridas,Céu Claro,Decrescente,Caminhão,51.0,Masculino,-25.50902735,-49.3395406
10485,2025-02-25,07:15:00,116.0,126.0,FAZENDA RIO GRANDE,Com Vítimas Feridas,Céu Claro,Decrescente,Motocicleta,21.0,Masculino,-25.6408685,-49.3132526
10486,2025-02-25,07:15:00,116.0,126.0,FAZENDA RIO GRANDE,Com Vítimas Feridas,Céu Claro,Decrescente,Automóvel,49.0,Masculino,-25.6408685,-49.3132526
10487,2025-02-25,07:15:00,116.0,126.0,FAZENDA RIO GRANDE,Com Vítimas Feridas,Céu Claro,Decrescente,Motocicleta,21.0,Masculino,-25.6408685,-49.3132526
10488,2025-02-25,07:15:00,116.0,126.0,FAZENDA RIO GRANDE,Com Vítimas Feridas,Céu Claro,Decrescente,Automóvel,49.0,Masculino,-25.6408685,-49.3132526
10489,2025-02-25,07:15:00,116.0,126.0,FAZENDA RIO GRANDE,Com Vítimas Feridas,Céu Claro,Decrescente,Motocicleta,21.0,Masculino,-25.6408685,-49.3132526
10490,2025-02-25,07:15:00,116.0,126.0,FAZENDA RIO GRANDE,Com Vítimas Feridas,Céu Claro,Decrescente,Automóvel,49.0,Masculino,-25.6408685,-49.3132526
10491,2025-02-25,08:05:00,116.0,17.0,COLOMBO,Com Vítimas Feridas,Sol,Crescente,Automóvel,37.0,Não Informado,-25.38822,-49.18252
10492,2025-02-25,08:05:00,116.0,17.0,COLOMBO,Com Vítimas Feridas,Sol,Crescente,Automóvel,42.0,Masculino,-25.38822,-49.18252
10493,2025-02-25,08:05:00,116.0,17.0,COLOMBO,Com Vítimas Feridas,Sol,Crescente,Automóvel,29.0,Masculino,-25.38822,-49.18252
10494,2025-02-25,08:05:00,116.0,17.0,COLOMBO,Com Vítimas Feridas,Sol,Crescente,Automóvel,56.0,Feminino,-25.38822,-49.18252
10495,2025-02-25,08:05:00,116.0,17.0,COLOMBO,Com Vítimas Feridas,Sol,Crescente,Automóvel,34.0,Masculino,-25.38822,-49.18252
10496,2025-02-25,08:05:00,116.0,17.0,COLOMBO,Com Vítimas Feridas,Sol,Crescente,Automóvel,37.0,Não Informado,-25.38822,-49.18252
10497,2025-02-25,08:05:00,116.0,17.0,COLOMBO,Com Vítimas Feridas,Sol,Crescente,Automóvel,42.0,Masculino,-25.38822,-49.18252
10498,2025-02-25,08:05:00,116.0,17.0,COLOMBO,Com Vítimas Feridas,Sol,Crescente,Automóvel,29.0,Masculino,-25.38822,-49.18252
10499,2025-02-25,08:05:00,116.0,17.0,COLOMBO,Com Vítimas Feridas,Sol,Crescente,Automóvel,56.0,Feminino,-25.38822,-49.18252
10500,2025-02-25,08:05:00,116.0,17.0,COLOMBO,Com Vítimas Feridas,Sol,Crescente,Automóvel,34.0,Masculino,-25.38822,-49.18252
10501,2025-02-25,08:05:00,116.0,17.0,COLOMBO,Com Vítimas Feridas,Sol,Crescente,Automóvel,37.0,Não Informado,-25.38822,-49.18252
10502,2025-02-25,08:05:00,116.0,17.0,COLOMBO,Com Vítimas Feridas,Sol,Crescente,Automóvel,42.0,Masculino,-25.38822,-49.18252
10503,2025-02-25,08:05:00,116.0,17.0,COLOMBO,Com Vítimas Feridas,Sol,Crescente,Automóvel,29.0,Masculino,-25.38822,-49.18252
10504,2025-02-25,08:05:00,116.0,17.0,COLOMBO,Com Vítimas Feridas,Sol,Crescente,Automóvel,56.0,Feminino,-25.38822,-49.18252
10505,2025-02-25,08:05:00,116.0,17.0,COLOMBO,Com Vítimas Feridas,Sol,Crescente,Automóvel,34.0,Masculino,-25.38822,-49.18252
10506,2025-02-25,08:05:00,116.0,17.0,COLOMBO,Com Vítimas Feridas,Sol,Crescente,Automóvel,37.0,Não Informado,-25.38822,-49.18252
10507,2025-02-25,08:05:00,116.0,17.0,COLOMBO,Com Vítimas Feridas,Sol,Crescente,Automóvel,42.0,Masculino,-25.38822,-49.18252
10508,2025-02-25,08:05:00,116.0,17.0,COLOMBO,Com Vítimas Feridas,Sol,Crescente,Automóvel,29.0,Masculino,-25.38822,-49.18252
10509,2025-02-25,08:05:00,116.0,17.0,COLOMBO,Com Vítimas Feridas,Sol,Crescente,Automóvel,56.0,Feminino,-25.38822,-49.18252
10510,2025-02-25,08:05:00,116.0,17.0,COLOMBO,Com Vítimas Feridas,Sol,Crescente,Automóvel,34.0,Masculino,-25.38822,-49.18252
10511,2025-02-10,20:40:00,116.0,126.0,FAZENDA RIO GRANDE,Com Vítimas Feridas,Céu Claro,Crescente,Automóvel,52.0,Feminino,-25.60389895,-49.31824423
10512,2025-02-10,20:40:00,116.0,126.0,FAZENDA RIO GRANDE,Com Vítimas Feridas,Céu Claro,Crescente,Motocicleta,38.0,Feminino,-25.60389895,-49.31824423
10513,2025-02-20,08:45:00,116.0,110.0,SAO JOSE DOS PINHAIS,Com Vítimas Feridas,Céu Claro,Decrescente,Motocicleta,27.0,Masculino,-25.55964,-49.265815
10514,2025-02-20,08:45:00,116.0,110.0,SAO JOSE DOS PINHAIS,Com Vítimas Feridas,Céu Claro,Decrescente,Automóvel,56.0,Masculino,-25.55964,-49.265815
10515,2025-02-20,08:45:00,116.0,110.0,SAO JOSE DOS PINHAIS,Com Vítimas Feridas,Céu Claro,Decrescente,Motocicleta,27.0,Masculino,-25.55964,-49.265815
10516,2025-02-20,08:45:00,116.0,110.0,SAO JOSE DOS PINHAIS,Com Vítimas Feridas,Céu Claro,Decrescente,Automóvel,56.0,Masculino,-25.55964,-49.265815
10517,2025-02-20,08:45:00,116.0,110.0,SAO JOSE DOS PINHAIS,Com Vítimas Feridas,Céu Claro,Decrescente,Motocicleta,27.0,Masculino,-25.55964,-49.265815
10518,2025-02-20,08:45:00,116.0,110.0,SAO JOSE DOS PINHAIS,Com Vítimas Feridas,Céu Claro,Decrescente,Automóvel,56.0,Masculino,-25.55964,-49.265815
10519,2025-02-20,08:45:00,116.0,110.0,SAO JOSE DOS PINHAIS,Com Vítimas Feridas,Céu Claro,Decrescente,Motocicleta,27.0,Masculino,-25.55964,-49.265815
10520,2025-02-20,08:45:00,116.0,110.0,SAO JOSE DOS PINHAIS,Com Vítimas Feridas,Céu Claro,Decrescente,Automóvel,56.0,Masculino,-25.55964,-49.265815
10521,2025-02-20,08:45:00,116.0,110.0,SAO JOSE DOS PINHAIS,Com Vítimas Feridas,Céu Claro,Decrescente,Motocicleta,27.0,Masculino,-25.55964,-49.265815
10522,2025-02-20,08:45:00,116.0,110.0,SAO JOSE DOS PINHAIS,Com Vítimas Feridas,Céu Claro,Decrescente,Automóvel,56.0,Masculino,-25.55964,-49.265815
10523,2025-02-20,08:45:00,116.0,110.0,SAO JOSE DOS PINHAIS,Com Vítimas Feridas,Céu Claro,Decrescente,Motocicleta,27.0,Masculino,-25.55964,-49.265815
10524,2025-02-20,08:45:00,116.0,110.0,SAO JOSE DOS PINHAIS,Com Vítimas Feridas,Céu Claro,Decrescente,Automóvel,56.0,Masculino,-25.55964,-49.265815
10525,2025-02-20,08:45:00,116.0,110.0,SAO JOSE DOS PINHAIS,Com Vítimas Feridas,Céu Claro,Decrescente,Motocicleta,27.0,Masculino,-25.55964,-49.265815
10526,2025-02-20,08:45:00,116.0,110.0,SAO JOSE DOS PINHAIS,Com Vítimas Feridas,Céu Claro,Decrescente,Automóvel,56.0,Masculino,-25.55964,-49.265815
10527,2025-02-20,08:45:00,116.0,110.0,SAO JOSE DOS PINHAIS,Com Vítimas Feridas,Céu Claro,Decrescente,Motocicleta,27.0,Masculino,-25.55964,-49.265815
10528,2025-02-20,08:45:00,116.0,110.0,SAO JOSE DOS PINHAIS,Com Vítimas Feridas,Céu Claro,Decrescente,Automóvel,56.0,Masculino,-25.55964,-49.265815
10529,2025-02-25,12:10:00,116.0,152.3,MANDIRITUBA,Com Vítimas Feridas,Céu Claro,Crescente,Automóvel,25.0,Masculino,-25.86218746,-49.36185122
10530,2025-02-25,12:10:00,116.0,152.3,MANDIRITUBA,Com Vítimas Feridas,Céu Claro,Crescente,Ônibus,52.0,Masculino,-25.86218746,-49.36185122
10532,2025-02-25,12:45:00,116.0,141.7,MANDIRITUBA,Com Vítimas Feridas,Sol,Crescente,Automóvel,54.0,Feminino,-25.7772176,-49.3244378
10533,2025-02-25,12:45:00,116.0,141.7,MANDIRITUBA,Com Vítimas Feridas,Sol,Crescente,Automóvel,74.0,Feminino,-25.7772176,-49.3244378
10534,2025-02-25,12:45:00,116.0,141.7,MANDIRITUBA,Com Vítimas Feridas,Sol,Crescente,Caminhão-trator,37.0,Masculino,-25.7772176,-49.3244378
10535,2025-02-25,13:15:00,277.0,23.5,MORRETES,Com Vítimas Feridas,Sol,Crescente,Caminhão,37.0,Não Informado,-25.52801171,-48.73910129
10536,2025-02-25,13:15:00,277.0,23.5,MORRETES,Com Vítimas Feridas,Sol,Crescente,Camioneta,58.0,Feminino,-25.52801171,-48.73910129
10537,2025-02-25,13:15:00,277.0,23.5,MORRETES,Com Vítimas Feridas,Sol,Crescente,Camioneta,60.0,Masculino,-25.52801171,-48.73910129
10539,2025-02-05,15:00:00,476.0,64.0,TUNAS DO PARANA,Com Vítimas Feridas,Nublado,Crescente,Caminhonete,60.0,Masculino,-24.954793,-49.09883
10574,2025-02-25,15:00:00,277.0,141.0,BALSA NOVA,Com Vítimas Feridas,Céu Claro,Decrescente,Camioneta,64.0,Feminino,-25.47124,-49.67495
10575,2025-02-25,15:00:00,277.0,141.0,BALSA NOVA,Com Vítimas Feridas,Céu Claro,Decrescente,Camioneta,67.0,Masculino,-25.47124,-49.67495
10576,2025-02-25,15:00:00,277.0,141.0,BALSA NOVA,Com Vítimas Feridas,Céu Claro,Decrescente,Camioneta,47.0,Masculino,-25.47124,-49.67495
10577,2025-02-25,15:00:00,277.0,141.0,BALSA NOVA,Com Vítimas Feridas,Céu Claro,Decrescente,Caminhão,33.0,Masculino,-25.47124,-49.67495
10578,2025-02-25,15:00:00,277.0,141.0,BALSA NOVA,Com Vítimas Feridas,Céu Claro,Decrescente,Caminhão,30.0,Masculino,-25.47124,-49.67495
10579,2025-02-25,15:00:00,277.0,141.0,BALSA NOVA,Com Vítimas Feridas,Céu Claro,Decrescente,Camioneta,64.0,Feminino,-25.47124,-49.67495
10580,2025-02-25,15:00:00,277.0,141.0,BALSA NOVA,Com Vítimas Feridas,Céu Claro,Decrescente,Camioneta,67.0,Masculino,-25.47124,-49.67495
10581,2025-02-25,15:00:00,277.0,141.0,BALSA NOVA,Com Vítimas Feridas,Céu Claro,Decrescente,Camioneta,47.0,Masculino,-25.47124,-49.67495
10582,2025-02-25,15:00:00,277.0,141.0,BALSA NOVA,Com Vítimas Feridas,Céu Claro,Decrescente,Caminhão,33.0,Masculino,-25.47124,-49.67495
10583,2025-02-25,15:00:00,277.0,141.0,BALSA NOVA,Com Vítimas Feridas,Céu Claro,Decrescente,Caminhão,30.0,Masculino,-25.47124,-49.67495
10584,2025-02-25,15:00:00,277.0,141.0,BALSA NOVA,Com Vítimas Feridas,Céu Claro,Decrescente,Camioneta,64.0,Feminino,-25.47124,-49.67495
10585,2025-02-25,15:00:00,277.0,141.0,BALSA NOVA,Com Vítimas Feridas,Céu Claro,Decrescente,Camioneta,67.0,Masculino,-25.47124,-49.67495
10586,2025-02-25,15:00:00,277.0,141.0,BALSA NOVA,Com Vítimas Feridas,Céu Claro,Decrescente,Camioneta,47.0,Masculino,-25.47124,-49.67495
10587,2025-02-25,15:00:00,277.0,141.0,BALSA NOVA,Com Vítimas Feridas,Céu Claro,Decrescente,Caminhão,33.0,Masculino,-25.47124,-49.67495
10588,2025-02-25,15:00:00,277.0,141.0,BALSA NOVA,Com Vítimas Feridas,Céu Claro,Decrescente,Caminhão,30.0,Masculino,-25.47124,-49.67495
10589,2025-02-25,15:00:00,277.0,141.0,BALSA NOVA,Com Vítimas Feridas,Céu Claro,Decrescente,Camioneta,64.0,Feminino,-25.47124,-49.67495
10590,2025-02-25,15:00:00,277.0,141.0,BALSA NOVA,Com Vítimas Feridas,Céu Claro,Decrescente,Camioneta,67.0,Masculino,-25.47124,-49.67495
10591,2025-02-25,15:00:00,277.0,141.0,BALSA NOVA,Com Vítimas Feridas,Céu Claro,Decrescente,Camioneta,47.0,Masculino,-25.47124,-49.67495
10592,2025-02-25,15:00:00,277.0,141.0,BALSA NOVA,Com Vítimas Feridas,Céu Claro,Decrescente,Caminhão,33.0,Masculino,-25.47124,-49.67495
10593,2025-02-25,15:00:00,277.0,141.0,BALSA NOVA,Com Vítimas Feridas,Céu Claro,Decrescente,Caminhão,30.0,Masculino,-25.47124,-49.67495
10594,2025-02-25,13:35:00,467.0,110.2,CASCAVEL,Com Vítimas Feridas,Céu Claro,Decrescente,Motocicleta,27.0,Masculino,-24.92925469,-53.45232817
10595,2025-02-25,13:35:00,467.0,110.2,CASCAVEL,Com Vítimas Feridas,Céu Claro,Decrescente,Motocicleta,30.0,Masculino,-24.92925469,-53.45232817
10596,2025-02-25,13:35:00,467.0,110.2,CASCAVEL,Com Vítimas Feridas,Céu Claro,Decrescente,Motocicleta,27.0,Masculino,-24.92925469,-53.45232817
10597,2025-02-25,13:35:00,467.0,110.2,CASCAVEL,Com Vítimas Feridas,Céu Claro,Decrescente,Motocicleta,30.0,Masculino,-24.92925469,-53.45232817
10599,2025-02-25,16:50:00,153.0,92.2,JAPIRA,Com Vítimas Feridas,Céu Claro,Decrescente,Caminhão-trator,29.0,Masculino,-23.70684448,-50.1743331
10602,2025-02-25,16:50:00,153.0,92.2,JAPIRA,Com Vítimas Feridas,Céu Claro,Decrescente,Caminhão-trator,29.0,Masculino,-23.70684448,-50.1743331
10654,2025-02-25,22:00:00,376.0,525.7,PONTA GROSSA,Com Vítimas Feridas,Céu Claro,Crescente,Caminhão-trator,45.0,Masculino,-25.28,-49.919
10655,2025-02-25,22:00:00,376.0,525.7,PONTA GROSSA,Com Vítimas Feridas,Céu Claro,Crescente,Caminhonete,0.0,Feminino,-25.28,-49.919
10656,2025-02-25,22:00:00,376.0,525.7,PONTA GROSSA,Com Vítimas Feridas,Céu Claro,Crescente,Caminhonete,31.0,Feminino,-25.28,-49.919
10657,2025-02-25,22:00:00,376.0,525.7,PONTA GROSSA,Com Vítimas Feridas,Céu Claro,Crescente,Caminhonete,30.0,Masculino,-25.28,-49.919
10658,2025-02-25,22:00:00,376.0,525.7,PONTA GROSSA,Com Vítimas Feridas,Céu Claro,Crescente,Caminhonete,53.0,Masculino,-25.28,-49.919
10659,2025-02-25,22:00:00,376.0,525.7,PONTA GROSSA,Com Vítimas Feridas,Céu Claro,Crescente,Caminhonete,25.0,Masculino,-25.28,-49.919
10660,2025-02-26,06:40:00,277.0,484.0,NOVA LARANJEIRAS,Com Vítimas Feridas,Céu Claro,Crescente,Caminhão,60.0,Masculino,-25.2608,-52.6263
10661,2025-02-26,06:40:00,277.0,484.0,NOVA LARANJEIRAS,Com Vítimas Feridas,Céu Claro,Crescente,Automóvel,32.0,Masculino,-25.2608,-52.6263
10662,2025-02-26,06:40:00,277.0,484.0,NOVA LARANJEIRAS,Com Vítimas Feridas,Céu Claro,Crescente,Caminhão,60.0,Masculino,-25.2608,-52.6263
10663,2025-02-26,06:40:00,277.0,484.0,NOVA LARANJEIRAS,Com Vítimas Feridas,Céu Claro,Crescente,Automóvel,32.0,Masculino,-25.2608,-52.6263
