,data_inversa,horario,br,km,municipio,classificacao_acidente,condicao_metereologica,sentido_via,tipo_veiculo,idade,sexo,latitude,longitude
13350,2025-03-11,10:00:00,116.0,103.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Céu Claro,Decrescente,Utilitário,40.0,Masculino,-25.555756,-49.0294823
13383,2025-03-11,09:30:00,277.0,137.0,CAMPO LARGO,Sem Vítimas,Céu Claro,Crescente,Camioneta,61.0,Masculino,-25.45656254,-49.63415578
13391,2025-03-11,19:00:00,369.0,505.7,CASCAVEL,Sem Vítimas,Chuva,Decrescente,Caminhonete,64.0,Masculino,-24.94141976,-53.39795753
13392,2025-03-11,19:00:00,369.0,505.7,CASCAVEL,Sem Vítimas,Chuva,Decrescente,Automóvel,36.0,Masculino,-24.94141976,-53.39795753
13393,2025-03-11,19:00:00,369.0,505.7,CASCAVEL,Sem Vítimas,Chuva,Decrescente,Caminhonete,64.0,Masculino,-24.94141976,-53.39795753
13394,2025-03-11,19:00:00,369.0,505.7,CASCAVEL,Sem Vítimas,Chuva,Decrescente,Automóvel,36.0,Masculino,-24.94141976,-53.39795753
13395,2025-03-11,19:00:00,369.0,505.7,CASCAVEL,Sem Vítimas,Chuva,Decrescente,Caminhonete,64.0,Masculino,-24.94141976,-53.39795753
13396,2025-03-11,19:00:00,369.0,505.7,CASCAVEL,Sem Vítimas,Chuva,Decrescente,Automóvel,36.0,Masculino,-24.94141976,-53.39795753
13456,2025-02-20,15:56:00,116.0,211.2,RIO NEGRO,Sem Vítimas,Sol,Decrescente,Automóvel,37.0,Feminino,-26.099529,-49.780484
13457,2025-02-20,15:56:00,116.0,211.2,RIO NEGRO,Sem Vítimas,Sol,Decrescente,Automóvel,37.0,Masculino,-26.099529,-49.780484
13458,2025-02-20,15:56:00,116.0,211.2,RIO NEGRO,Sem Vítimas,Sol,Decrescente,Ônibus,37.0,Masculino,-26.099529,-49.780484
13459,2025-02-20,15:56:00,116.0,211.2,RIO NEGRO,Sem Vítimas,Sol,Decrescente,Automóvel,37.0,Feminino,-26.099529,-49.780484
13460,2025-02-20,15:56:00,116.0,211.2,RIO NEGRO,Sem Vítimas,Sol,Decrescente,Automóvel,37.0,Masculino,-26.099529,-49.780484
13461,2025-02-20,15:56:00,116.0,211.2,RIO NEGRO,Sem Vítimas,Sol,Decrescente,Ônibus,37.0,Masculino,-26.099529,-49.780484
13534,2025-03-13,10:50:00,376.0,522.0,PONTA GROSSA,Sem Vítimas,Céu Claro,Decrescente,Micro-ônibus,45.0,Masculino,-25.26231018,-49.97689247
13535,2025-03-13,10:50:00,376.0,522.0,PONTA GROSSA,Sem Vítimas,Céu Claro,Decrescente,Caminhão-trator,34.0,Masculino,-25.26231018,-49.97689247
13537,2025-03-13,10:50:00,376.0,522.0,PONTA GROSSA,Sem Vítimas,Céu Claro,Decrescente,Micro-ônibus,45.0,Masculino,-25.26231018,-49.97689247
13538,2025-03-13,10:50:00,376.0,522.0,PONTA GROSSA,Sem Vítimas,Céu Claro,Decrescente,Caminhão-trator,34.0,Masculino,-25.26231018,-49.97689247
13726,2025-03-13,14:15:00,376.0,407.0,TIBAGI,Sem Vítimas,Chuva,Decrescente,Caminhão-trator,49.0,Masculino,-24.602485,-50.663783
13727,2025-03-13,14:15:00,376.0,407.0,TIBAGI,Sem Vítimas,Chuva,Decrescente,Caminhão-trator,48.0,Masculino,-24.602485,-50.663783
13746,2025-03-14,02:20:00,277.0,1.5,PARANAGUA,Sem Vítimas,Nublado,Crescente,Automóvel,37.0,Não Informado,-25.551369,-48.552492
13747,2025-03-14,02:20:00,277.0,1.5,PARANAGUA,Sem Vítimas,Nublado,Crescente,Automóvel,37.0,Não Informado,-25.551369,-48.552492
13748,2025-03-14,02:20:00,277.0,1.5,PARANAGUA,Sem Vítimas,Nublado,Crescente,Automóvel,37.0,Não Informado,-25.551369,-48.552492
13749,2025-03-14,02:20:00,277.0,1.5,PARANAGUA,Sem Vítimas,Nublado,Crescente,Automóvel,37.0,Não Informado,-25.551369,-48.552492
13750,2025-03-14,02:20:00,277.0,1.5,PARANAGUA,Sem Vítimas,Nublado,Crescente,Automóvel,37.0,Não Informado,-25.551369,-48.552492
13751,2025-03-14,02:20:00,277.0,1.5,PARANAGUA,Sem Vítimas,Nublado,Crescente,Automóvel,37.0,Não Informado,-25.551369,-48.552492
13752,2025-03-14,02:20:00,277.0,1.5,PARANAGUA,Sem Vítimas,Nublado,Crescente,Automóvel,37.0,Não Informado,-25.551369,-48.552492
13753,2025-03-14,02:20:00,277.0,1.5,PARANAGUA,Sem Vítimas,Nublado,Crescente,Automóvel,37.0,Não Informado,-25.551369,-48.552492
13759,2025-03-14,07:00:00,277.0,81.1,CURITIBA,Sem Vítimas,Nublado,Crescente,Motocicleta,31.0,Masculino,-25.46989177,-49.2124486
13760,2025-03-14,07:00:00,277.0,81.1,CURITIBA,Sem Vítimas,Nublado,Crescente,Utilitário,49.0,Feminino,-25.46989177,-49.2124486
13761,2025-03-14,07:00:00,277.0,81.1,CURITIBA,Sem Vítimas,Nublado,Crescente,Motocicleta,31.0,Masculino,-25.46989177,-49.2124486
13762,2025-03-14,07:00:00,277.0,81.1,CURITIBA,Sem Vítimas,Nublado,Crescente,Utilitário,49.0,Feminino,-25.46989177,-49.2124486
13763,2025-03-14,07:00:00,277.0,81.1,CURITIBA,Sem Vítimas,Nublado,Crescente,Motocicleta,31.0,Masculino,-25.46989177,-49.2124486
13764,2025-03-14,07:00:00,277.0,81.1,CURITIBA,Sem Vítimas,Nublado,Crescente,Utilitário,49.0,Feminino,-25.46989177,-49.2124486
13765,2025-03-14,07:00:00,277.0,81.1,CURITIBA,Sem Vítimas,Nublado,Crescente,Motocicleta,31.0,Masculino,-25.46989177,-49.2124486
13766,2025-03-14,07:00:00,277.0,81.1,CURITIBA,Sem Vítimas,Nublado,Crescente,Utilitário,49.0,Feminino,-25.46989177,-49.2124486
13767,2025-03-14,07:00:00,277.0,81.1,CURITIBA,Sem Vítimas,Nublado,Crescente,Motocicleta,31.0,Masculino,-25.46989177,-49.2124486
13768,2025-03-14,07:00:00,277.0,81.1,CURITIBA,Sem Vítimas,Nublado,Crescente,Utilitário,49.0,Feminino,-25.46989177,-49.2124486
13769,2025-03-14,07:00:00,277.0,81.1,CURITIBA,Sem Vítimas,Nublado,Crescente,Motocicleta,31.0,Masculino,-25.46989177,-49.2124486
13770,2025-03-14,07:00:00,277.0,81.1,CURITIBA,Sem Vítimas,Nublado,Crescente,Utilitário,49.0,Feminino,-25.46989177,-49.2124486
13810,2025-03-14,09:10:00,116.0,106.3,SAO JOSE DOS PINHAIS,Sem Vítimas,Nublado,Crescente,Caminhão,26.0,Masculino,-25.56987901,-49.21983177
13811,2025-03-14,09:10:00,116.0,106.3,SAO JOSE DOS PINHAIS,Sem Vítimas,Nublado,Crescente,Caminhonete,59.0,Masculino,-25.56987901,-49.21983177
13815,2025-03-14,17:10:00,369.0,428.4,UBIRATA,Sem Vítimas,Nublado,Crescente,Caminhonete,50.0,Feminino,-24.55201,-52.95105
13816,2025-03-14,17:10:00,369.0,428.4,UBIRATA,Sem Vítimas,Nublado,Crescente,Caminhonete,50.0,Masculino,-24.55201,-52.95105
13817,2025-03-14,17:10:00,369.0,428.4,UBIRATA,Sem Vítimas,Nublado,Crescente,Automóvel,27.0,Masculino,-24.55201,-52.95105
13818,2025-03-14,17:10:00,369.0,428.4,UBIRATA,Sem Vítimas,Nublado,Crescente,Caminhonete,50.0,Feminino,-24.55201,-52.95105
13819,2025-03-14,17:10:00,369.0,428.4,UBIRATA,Sem Vítimas,Nublado,Crescente,Caminhonete,50.0,Masculino,-24.55201,-52.95105
13820,2025-03-14,17:10:00,369.0,428.4,UBIRATA,Sem Vítimas,Nublado,Crescente,Automóvel,27.0,Masculino,-24.55201,-52.95105
13990,2025-03-15,02:05:00,376.0,674.0,GUARATUBA,Sem Vítimas,Nublado,Decrescente,Caminhonete,19.0,Masculino,-25.919528,-48.918272
13991,2025-03-15,02:05:00,376.0,674.0,GUARATUBA,Sem Vítimas,Nublado,Decrescente,Caminhão-trator,41.0,Masculino,-25.919528,-48.918272
13995,2025-03-15,02:05:00,376.0,674.0,GUARATUBA,Sem Vítimas,Nublado,Decrescente,Caminhonete,19.0,Masculino,-25.919528,-48.918272
13996,2025-03-15,02:05:00,376.0,674.0,GUARATUBA,Sem Vítimas,Nublado,Decrescente,Caminhão-trator,41.0,Masculino,-25.919528,-48.918272
14000,2025-03-15,02:05:00,376.0,674.0,GUARATUBA,Sem Vítimas,Nublado,Decrescente,Caminhonete,19.0,Masculino,-25.919528,-48.918272
14001,2025-03-15,02:05:00,376.0,674.0,GUARATUBA,Sem Vítimas,Nublado,Decrescente,Caminhão-trator,41.0,Masculino,-25.919528,-48.918272
14005,2025-03-15,02:05:00,376.0,674.0,GUARATUBA,Sem Vítimas,Nublado,Decrescente,Caminhonete,19.0,Masculino,-25.919528,-48.918272
14006,2025-03-15,02:05:00,376.0,674.0,GUARATUBA,Sem Vítimas,Nublado,Decrescente,Caminhão-trator,41.0,Masculino,-25.919528,-48.918272
14010,2025-03-15,02:30:00,376.0,3.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Garoa/Chuvisco,Crescente,Automóvel,38.0,Feminino,-25.54162545,-49.19102853
14011,2025-03-15,02:30:00,376.0,3.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Garoa/Chuvisco,Crescente,Automóvel,57.0,Masculino,-25.54162545,-49.19102853
14012,2025-03-15,02:30:00,376.0,3.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Garoa/Chuvisco,Crescente,Automóvel,38.0,Feminino,-25.54162545,-49.19102853
14013,2025-03-15,02:30:00,376.0,3.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Garoa/Chuvisco,Crescente,Automóvel,57.0,Masculino,-25.54162545,-49.19102853
14014,2025-03-15,02:30:00,376.0,3.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Garoa/Chuvisco,Crescente,Automóvel,38.0,Feminino,-25.54162545,-49.19102853
14015,2025-03-15,02:30:00,376.0,3.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Garoa/Chuvisco,Crescente,Automóvel,57.0,Masculino,-25.54162545,-49.19102853
14016,2025-03-15,02:30:00,376.0,3.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Garoa/Chuvisco,Crescente,Automóvel,38.0,Feminino,-25.54162545,-49.19102853
14017,2025-03-15,02:30:00,376.0,3.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Garoa/Chuvisco,Crescente,Automóvel,57.0,Masculino,-25.54162545,-49.19102853
14018,2025-03-15,02:30:00,376.0,3.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Garoa/Chuvisco,Crescente,Automóvel,38.0,Feminino,-25.54162545,-49.19102853
14019,2025-03-15,02:30:00,376.0,3.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Garoa/Chuvisco,Crescente,Automóvel,57.0,Masculino,-25.54162545,-49.19102853
14020,2025-03-15,02:30:00,376.0,3.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Garoa/Chuvisco,Crescente,Automóvel,38.0,Feminino,-25.54162545,-49.19102853
14021,2025-03-15,02:30:00,376.0,3.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Garoa/Chuvisco,Crescente,Automóvel,57.0,Masculino,-25.54162545,-49.19102853
14037,2025-03-15,06:00:00,376.0,623.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Nevoeiro/Neblina,Crescente,Caminhão-trator,50.0,Masculino,-25.649838,-49.157445
14039,2025-03-15,06:00:00,376.0,623.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Nevoeiro/Neblina,Crescente,Automóvel,32.0,Feminino,-25.649838,-49.157445
14040,2025-03-15,06:00:00,376.0,623.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Nevoeiro/Neblina,Crescente,Automóvel,37.0,Não Informado,-25.649838,-49.157445
14041,2025-03-15,06:00:00,376.0,623.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Nevoeiro/Neblina,Crescente,Automóvel,37.0,Não Informado,-25.649838,-49.157445
14042,2025-03-15,06:00:00,376.0,623.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Nevoeiro/Neblina,Crescente,Automóvel,25.0,Feminino,-25.649838,-49.157445
14043,2025-03-15,06:00:00,376.0,623.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Nevoeiro/Neblina,Crescente,Caminhão-trator,50.0,Masculino,-25.649838,-49.157445
14045,2025-03-15,06:00:00,376.0,623.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Nevoeiro/Neblina,Crescente,Automóvel,32.0,Feminino,-25.649838,-49.157445
14046,2025-03-15,06:00:00,376.0,623.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Nevoeiro/Neblina,Crescente,Automóvel,37.0,Não Informado,-25.649838,-49.157445
14047,2025-03-15,06:00:00,376.0,623.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Nevoeiro/Neblina,Crescente,Automóvel,37.0,Não Informado,-25.649838,-49.157445
14048,2025-03-15,06:00:00,376.0,623.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Nevoeiro/Neblina,Crescente,Automóvel,25.0,Feminino,-25.649838,-49.157445
14049,2025-03-15,06:50:00,476.0,149.0,ARAUCARIA,Sem Vítimas,Céu Claro,Decrescente,Automóvel,37.0,Não Informado,-25.55180434,-49.37098414
14050,2025-03-15,06:50:00,476.0,149.0,ARAUCARIA,Sem Vítimas,Céu Claro,Decrescente,Caminhonete,64.0,Masculino,-25.55180434,-49.37098414
14136,2025-03-15,19:15:00,469.0,14.0,FOZ DO IGUACU,Sem Vítimas,Céu Claro,Decrescente,Automóvel,65.0,Feminino,-25.5786,-54.5402
14137,2025-03-15,19:15:00,469.0,14.0,FOZ DO IGUACU,Sem Vítimas,Céu Claro,Decrescente,Automóvel,71.0,Masculino,-25.5786,-54.5402
14153,2025-03-15,19:01:00,476.0,98.0,BOCAIUVA DO SUL,Sem Vítimas,Garoa/Chuvisco,Decrescente,Automóvel,38.0,Masculino,-25.23839899,-49.12542388
14154,2025-03-15,19:01:00,476.0,98.0,BOCAIUVA DO SUL,Sem Vítimas,Garoa/Chuvisco,Decrescente,Camioneta,57.0,Masculino,-25.23839899,-49.12542388
14155,2025-03-15,19:01:00,476.0,98.0,BOCAIUVA DO SUL,Sem Vítimas,Garoa/Chuvisco,Decrescente,Automóvel,38.0,Masculino,-25.23839899,-49.12542388
14156,2025-03-15,19:01:00,476.0,98.0,BOCAIUVA DO SUL,Sem Vítimas,Garoa/Chuvisco,Decrescente,Camioneta,57.0,Masculino,-25.23839899,-49.12542388
14157,2025-03-15,19:01:00,476.0,98.0,BOCAIUVA DO SUL,Sem Vítimas,Garoa/Chuvisco,Decrescente,Automóvel,38.0,Masculino,-25.23839899,-49.12542388
14158,2025-03-15,19:01:00,476.0,98.0,BOCAIUVA DO SUL,Sem Vítimas,Garoa/Chuvisco,Decrescente,Camioneta,57.0,Masculino,-25.23839899,-49.12542388
14159,2025-03-15,19:01:00,476.0,98.0,BOCAIUVA DO SUL,Sem Vítimas,Garoa/Chuvisco,Decrescente,Automóvel,38.0,Masculino,-25.23839899,-49.12542388
14160,2025-03-15,19:01:00,476.0,98.0,BOCAIUVA DO SUL,Sem Vítimas,Garoa/Chuvisco,Decrescente,Camioneta,57.0,Masculino,-25.23839899,-49.12542388
14325,2025-03-16,11:00:00,376.0,415.7,TIBAGI,Sem Vítimas,Sol,Crescente,Motocicleta,53.0,Masculino,-24.65317455,-50.61540658
14326,2025-03-16,11:00:00,376.0,415.7,TIBAGI,Sem Vítimas,Sol,Crescente,Motocicleta,53.0,Masculino,-24.65317455,-50.61540658
14327,2025-03-16,11:00:00,376.0,415.7,TIBAGI,Sem Vítimas,Sol,Crescente,Motocicleta,53.0,Masculino,-24.65317455,-50.61540658
14328,2025-03-16,11:00:00,376.0,415.7,TIBAGI,Sem Vítimas,Sol,Crescente,Motocicleta,53.0,Masculino,-24.65317455,-50.61540658
14329,2025-03-16,11:00:00,376.0,415.7,TIBAGI,Sem Vítimas,Sol,Crescente,Motocicleta,53.0,Masculino,-24.65317455,-50.61540658
14330,2025-03-16,11:00:00,376.0,415.7,TIBAGI,Sem Vítimas,Sol,Crescente,Motocicleta,53.0,Masculino,-24.65317455,-50.61540658
14331,2025-03-16,11:00:00,376.0,415.7,TIBAGI,Sem Vítimas,Sol,Crescente,Motocicleta,53.0,Masculino,-24.65317455,-50.61540658
14332,2025-03-16,11:00:00,376.0,415.7,TIBAGI,Sem Vítimas,Sol,Crescente,Motocicleta,53.0,Masculino,-24.65317455,-50.61540658
14333,2025-03-16,11:00:00,376.0,415.7,TIBAGI,Sem Vítimas,Sol,Crescente,Motocicleta,53.0,Masculino,-24.65317455,-50.61540658
14334,2025-03-16,11:00:00,376.0,415.7,TIBAGI,Sem Vítimas,Sol,Crescente,Motocicleta,53.0,Masculino,-24.65317455,-50.61540658
14335,2025-03-16,11:00:00,376.0,415.7,TIBAGI,Sem Vítimas,Sol,Crescente,Motocicleta,53.0,Masculino,-24.65317455,-50.61540658
14336,2025-03-16,11:00:00,376.0,415.7,TIBAGI,Sem Vítimas,Sol,Crescente,Motocicleta,53.0,Masculino,-24.65317455,-50.61540658
14370,2025-03-16,18:45:00,277.0,256.0,IRATI,Sem Vítimas,Céu Claro,Decrescente,Automóvel,28.0,Masculino,-25.42741995,-50.74308828
14382,2025-03-16,06:51:00,376.0,628.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Nublado,Decrescente,Automóvel,25.0,Masculino,-25.6853099,-49.1472052
14383,2025-03-17,12:00:00,116.0,38.0,CAMPINA GRANDE DO SUL,Sem Vítimas,Céu Claro,Decrescente,Trator de rodas,58.0,Masculino,-25.154,-48.86
14384,2025-03-17,12:00:00,116.0,38.0,CAMPINA GRANDE DO SUL,Sem Vítimas,Céu Claro,Decrescente,Caminhão-trator,43.0,Masculino,-25.154,-48.86
14430,2025-03-17,15:10:00,277.0,330.8,GUARAPUAVA,Sem Vítimas,Céu Claro,Decrescente,Caminhão-trator,39.0,Masculino,-25.35260259,-51.36588203
14431,2025-03-17,15:10:00,277.0,330.8,GUARAPUAVA,Sem Vítimas,Céu Claro,Decrescente,Automóvel,72.0,Masculino,-25.35260259,-51.36588203
14434,2025-03-17,15:10:00,277.0,330.8,GUARAPUAVA,Sem Vítimas,Céu Claro,Decrescente,Caminhão-trator,39.0,Masculino,-25.35260259,-51.36588203
14435,2025-03-17,15:10:00,277.0,330.8,GUARAPUAVA,Sem Vítimas,Céu Claro,Decrescente,Automóvel,72.0,Masculino,-25.35260259,-51.36588203
14438,2025-03-17,15:10:00,277.0,330.8,GUARAPUAVA,Sem Vítimas,Céu Claro,Decrescente,Caminhão-trator,39.0,Masculino,-25.35260259,-51.36588203
14439,2025-03-17,15:10:00,277.0,330.8,GUARAPUAVA,Sem Vítimas,Céu Claro,Decrescente,Automóvel,72.0,Masculino,-25.35260259,-51.36588203
14442,2025-03-17,15:10:00,277.0,330.8,GUARAPUAVA,Sem Vítimas,Céu Claro,Decrescente,Caminhão-trator,39.0,Masculino,-25.35260259,-51.36588203
14443,2025-03-17,15:10:00,277.0,330.8,GUARAPUAVA,Sem Vítimas,Céu Claro,Decrescente,Automóvel,72.0,Masculino,-25.35260259,-51.36588203
14472,2025-03-17,21:30:00,476.0,198.0,LAPA,Sem Vítimas,Céu Claro,Crescente,Caminhão,33.0,Masculino,-25.76298063,-49.73680183
14473,2025-03-17,21:30:00,476.0,198.0,LAPA,Sem Vítimas,Céu Claro,Crescente,Automóvel,51.0,Masculino,-25.76298063,-49.73680183
14474,2025-03-18,03:00:00,376.0,675.0,GUARATUBA,Sem Vítimas,Céu Claro,Crescente,Caminhão-trator,31.0,Masculino,-25.91043763,-48.92043807
14574,2025-03-19,01:00:00,277.0,230.0,TEIXEIRA SOARES,Sem Vítimas,Nublado,Crescente,Caminhonete,28.0,Masculino,-25.386,-50.468
14575,2025-03-19,00:20:00,277.0,216.8,TEIXEIRA SOARES,Sem Vítimas,Céu Claro,Decrescente,Automóvel,37.0,Não Informado,-25.468,-50.479
14616,2025-03-19,11:40:00,369.0,93.9,CORNELIO PROCOPIO,Sem Vítimas,Céu Claro,Decrescente,Caminhão,39.0,Masculino,-23.21869897,-50.6704222
14617,2025-03-19,11:40:00,369.0,93.9,CORNELIO PROCOPIO,Sem Vítimas,Céu Claro,Decrescente,Automóvel,35.0,Masculino,-23.21869897,-50.6704222
14620,2025-03-19,13:14:00,277.0,10.0,PARANAGUA,Sem Vítimas,Céu Claro,Decrescente,Automóvel,39.0,Feminino,-25.568266,-48.61639
14621,2025-03-19,13:14:00,277.0,10.0,PARANAGUA,Sem Vítimas,Céu Claro,Decrescente,Automóvel,39.0,Feminino,-25.568266,-48.61639
14622,2025-03-19,13:14:00,277.0,10.0,PARANAGUA,Sem Vítimas,Céu Claro,Decrescente,Automóvel,39.0,Feminino,-25.568266,-48.61639
14623,2025-03-19,13:14:00,277.0,10.0,PARANAGUA,Sem Vítimas,Céu Claro,Decrescente,Automóvel,39.0,Feminino,-25.568266,-48.61639
14630,2025-03-19,12:50:00,277.0,37.6,MORRETES,Sem Vítimas,Céu Claro,Crescente,Camioneta,42.0,Masculino,-25.57484,-48.852041
14631,2025-03-19,12:50:00,277.0,37.6,MORRETES,Sem Vítimas,Céu Claro,Crescente,Caminhão-trator,26.0,Masculino,-25.57484,-48.852041
14669,2025-03-19,18:40:00,116.0,119.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Caminhonete,58.0,Masculino,-25.574402,-49.311662
14670,2025-03-19,18:40:00,116.0,119.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Caminhonete,20.0,Masculino,-25.574402,-49.311662
14671,2025-03-19,18:40:00,116.0,119.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Micro-ônibus,68.0,Masculino,-25.574402,-49.311662
14672,2025-03-19,18:40:00,116.0,119.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Caminhonete,58.0,Masculino,-25.574402,-49.311662
14673,2025-03-19,18:40:00,116.0,119.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Caminhonete,20.0,Masculino,-25.574402,-49.311662
14674,2025-03-19,18:40:00,116.0,119.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Micro-ônibus,68.0,Masculino,-25.574402,-49.311662
14675,2025-03-19,18:40:00,116.0,119.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Caminhonete,58.0,Masculino,-25.574402,-49.311662
14676,2025-03-19,18:40:00,116.0,119.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Caminhonete,20.0,Masculino,-25.574402,-49.311662
14677,2025-03-19,18:40:00,116.0,119.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Micro-ônibus,68.0,Masculino,-25.574402,-49.311662
14777,2025-03-19,16:45:00,280.0,266.5,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Caminhão-trator,40.0,Feminino,-25.4509056,-49.2470272
14779,2025-03-19,16:45:00,280.0,266.5,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Caminhonete,37.0,Não Informado,-25.4509056,-49.2470272
14781,2025-03-19,16:45:00,280.0,266.5,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Caminhão-trator,40.0,Feminino,-25.4509056,-49.2470272
14783,2025-03-19,16:45:00,280.0,266.5,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Caminhonete,37.0,Não Informado,-25.4509056,-49.2470272
14785,2025-03-19,16:45:00,280.0,266.5,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Caminhão-trator,40.0,Feminino,-25.4509056,-49.2470272
14787,2025-03-19,16:45:00,280.0,266.5,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Caminhonete,37.0,Não Informado,-25.4509056,-49.2470272
14789,2025-03-19,16:45:00,280.0,266.5,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Caminhão-trator,40.0,Feminino,-25.4509056,-49.2470272
14791,2025-03-19,16:45:00,280.0,266.5,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Caminhonete,37.0,Não Informado,-25.4509056,-49.2470272
14878,2025-03-20,10:05:00,272.0,568.0,GUAIRA,Sem Vítimas,Céu Claro,Crescente,Caminhonete,55.0,Masculino,-24.10592297,-54.23926806
14879,2025-03-20,10:05:00,272.0,568.0,GUAIRA,Sem Vítimas,Céu Claro,Crescente,Automóvel,32.0,Masculino,-24.10592297,-54.23926806
14880,2025-03-20,10:05:00,272.0,568.0,GUAIRA,Sem Vítimas,Céu Claro,Crescente,Caminhonete,55.0,Masculino,-24.10592297,-54.23926806
14881,2025-03-20,10:05:00,272.0,568.0,GUAIRA,Sem Vítimas,Céu Claro,Crescente,Automóvel,32.0,Masculino,-24.10592297,-54.23926806
14947,2025-03-21,15:20:00,376.0,150.0,MANDAGUACU,Sem Vítimas,Céu Claro,Decrescente,Caminhão,67.0,Masculino,-23.30916903,-52.10993958
15037,2025-03-22,07:10:00,476.0,148.0,ARAUCARIA,Sem Vítimas,Céu Claro,Decrescente,Caminhão,51.0,Masculino,-25.55763573,-49.35344744
15038,2025-03-22,07:10:00,476.0,148.0,ARAUCARIA,Sem Vítimas,Céu Claro,Decrescente,Automóvel,37.0,Masculino,-25.55763573,-49.35344744
15051,2025-03-22,08:55:00,376.0,647.9,TIJUCAS DO SUL,Sem Vítimas,Céu Claro,Decrescente,Caminhão-trator,60.0,Masculino,-25.843608,-49.10062
15052,2025-03-22,08:55:00,376.0,647.9,TIJUCAS DO SUL,Sem Vítimas,Céu Claro,Decrescente,Caminhão,48.0,Masculino,-25.843608,-49.10062
15053,2025-03-22,08:55:00,376.0,647.9,TIJUCAS DO SUL,Sem Vítimas,Céu Claro,Decrescente,Automóvel,27.0,Masculino,-25.843608,-49.10062
15054,2025-03-22,08:55:00,376.0,647.9,TIJUCAS DO SUL,Sem Vítimas,Céu Claro,Decrescente,Automóvel,21.0,Masculino,-25.843608,-49.10062
15057,2025-03-22,08:55:00,376.0,647.9,TIJUCAS DO SUL,Sem Vítimas,Céu Claro,Decrescente,Caminhão-trator,60.0,Masculino,-25.843608,-49.10062
15058,2025-03-22,08:55:00,376.0,647.9,TIJUCAS DO SUL,Sem Vítimas,Céu Claro,Decrescente,Caminhão,48.0,Masculino,-25.843608,-49.10062
15059,2025-03-22,08:55:00,376.0,647.9,TIJUCAS DO SUL,Sem Vítimas,Céu Claro,Decrescente,Automóvel,27.0,Masculino,-25.843608,-49.10062
15060,2025-03-22,08:55:00,376.0,647.9,TIJUCAS DO SUL,Sem Vítimas,Céu Claro,Decrescente,Automóvel,21.0,Masculino,-25.843608,-49.10062
15063,2025-03-22,08:55:00,376.0,647.9,TIJUCAS DO SUL,Sem Vítimas,Céu Claro,Decrescente,Caminhão-trator,60.0,Masculino,-25.843608,-49.10062
15064,2025-03-22,08:55:00,376.0,647.9,TIJUCAS DO SUL,Sem Vítimas,Céu Claro,Decrescente,Caminhão,48.0,Masculino,-25.843608,-49.10062
15065,2025-03-22,08:55:00,376.0,647.9,TIJUCAS DO SUL,Sem Vítimas,Céu Claro,Decrescente,Automóvel,27.0,Masculino,-25.843608,-49.10062
15066,2025-03-22,08:55:00,376.0,647.9,TIJUCAS DO SUL,Sem Vítimas,Céu Claro,Decrescente,Automóvel,21.0,Masculino,-25.843608,-49.10062
15069,2025-03-22,09:00:00,153.0,349.0,REBOUCAS,Sem Vítimas,Céu Claro,Crescente,Automóvel,37.0,Não Informado,-25.607,-50.696
