,data_inversa,horario,br,km,municipio,classificacao_acidente,condicao_metereologica,sentido_via,tipo_veiculo,idade,sexo,latitude,longitude
33478,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,25.0,Feminino,-23.0766029,-50.26901051
33479,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,53.0,Masculino,-23.0766029,-50.26901051
33480,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Outros,37.0,Não Informado,-23.0766029,-50.26901051
33481,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,75.0,Masculino,-23.0766029,-50.26901051
33482,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,71.0,Feminino,-23.0766029,-50.26901051
33483,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,23.0,Masculino,-23.0766029,-50.26901051
33484,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,29.0,Masculino,-23.0766029,-50.26901051
33485,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,70.0,Feminino,-23.0766029,-50.26901051
33486,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,35.0,Masculino,-23.0766029,-50.26901051
33487,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,25.0,Feminino,-23.0766029,-50.26901051
33488,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,53.0,Masculino,-23.0766029,-50.26901051
33489,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Outros,37.0,Não Informado,-23.0766029,-50.26901051
33490,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,75.0,Masculino,-23.0766029,-50.26901051
33491,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,71.0,Feminino,-23.0766029,-50.26901051
33492,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,23.0,Masculino,-23.0766029,-50.26901051
33493,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,29.0,Masculino,-23.0766029,-50.26901051
33494,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,70.0,Feminino,-23.0766029,-50.26901051
33495,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,35.0,Masculino,-23.0766029,-50.26901051
33496,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,25.0,Feminino,-23.0766029,-50.26901051
33497,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,53.0,Masculino,-23.0766029,-50.26901051
33498,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Outros,37.0,Não Informado,-23.0766029,-50.26901051
33499,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,75.0,Masculino,-23.0766029,-50.26901051
33500,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,71.0,Feminino,-23.0766029,-50.26901051
33501,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,23.0,Masculino,-23.0766029,-50.26901051
33502,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,29.0,Masculino,-23.0766029,-50.26901051
33503,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,70.0,Feminino,-23.0766029,-50.26901051
33504,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,35.0,Masculino,-23.0766029,-50.26901051
33505,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,25.0,Feminino,-23.0766029,-50.26901051
33506,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,53.0,Masculino,-23.0766029,-50.26901051
33507,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Outros,37.0,Não Informado,-23.0766029,-50.26901051
33508,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,75.0,Masculino,-23.0766029,-50.26901051
33509,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,71.0,Feminino,-23.0766029,-50.26901051
33510,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,23.0,Masculino,-23.0766029,-50.26901051
33511,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,29.0,Masculino,-23.0766029,-50.26901051
33512,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,70.0,Feminino,-23.0766029,-50.26901051
33513,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,35.0,Masculino,-23.0766029,-50.26901051
33514,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,25.0,Feminino,-23.0766029,-50.26901051
33515,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,53.0,Masculino,-23.0766029,-50.26901051
33516,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Outros,37.0,Não Informado,-23.0766029,-50.26901051
33517,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,75.0,Masculino,-23.0766029,-50.26901051
33518,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,71.0,Feminino,-23.0766029,-50.26901051
33519,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,23.0,Masculino,-23.0766029,-50.26901051
33520,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,29.0,Masculino,-23.0766029,-50.26901051
33521,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,70.0,Feminino,-23.0766029,-50.26901051
33522,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,35.0,Masculino,-23.0766029,-50.26901051
33523,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,25.0,Feminino,-23.0766029,-50.26901051
33524,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,53.0,Masculino,-23.0766029,-50.26901051
33525,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Outros,37.0,Não Informado,-23.0766029,-50.26901051
33526,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,75.0,Masculino,-23.0766029,-50.26901051
33527,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,71.0,Feminino,-23.0766029,-50.26901051
33528,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,23.0,Masculino,-23.0766029,-50.26901051
33529,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,29.0,Masculino,-23.0766029,-50.26901051
33530,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,70.0,Feminino,-23.0766029,-50.26901051
33531,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,35.0,Masculino,-23.0766029,-50.26901051
33532,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,25.0,Feminino,-23.0766029,-50.26901051
33533,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,53.0,Masculino,-23.0766029,-50.26901051
33534,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Outros,37.0,Não Informado,-23.0766029,-50.26901051
33535,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,75.0,Masculino,-23.0766029,-50.26901051
33536,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,71.0,Feminino,-23.0766029,-50.26901051
33537,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,23.0,Masculino,-23.0766029,-50.26901051
33538,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,29.0,Masculino,-23.0766029,-50.26901051
33539,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,70.0,Feminino,-23.0766029,-50.26901051
33540,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,35.0,Masculino,-23.0766029,-50.26901051
33541,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,25.0,Feminino,-23.0766029,-50.26901051
33542,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,53.0,Masculino,-23.0766029,-50.26901051
33543,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Outros,37.0,Não Informado,-23.0766029,-50.26901051
33544,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,75.0,Masculino,-23.0766029,-50.26901051
33545,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,71.0,Feminino,-23.0766029,-50.26901051
33546,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,23.0,Masculino,-23.0766029,-50.26901051
33547,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,29.0,Masculino,-23.0766029,-50.26901051
33548,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,70.0,Feminino,-23.0766029,-50.26901051
33549,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,35.0,Masculino,-23.0766029,-50.26901051
33550,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,25.0,Feminino,-23.0766029,-50.26901051
33551,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,53.0,Masculino,-23.0766029,-50.26901051
33552,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Outros,37.0,Não Informado,-23.0766029,-50.26901051
33553,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,75.0,Masculino,-23.0766029,-50.26901051
33554,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,71.0,Feminino,-23.0766029,-50.26901051
33555,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,23.0,Masculino,-23.0766029,-50.26901051
33556,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,29.0,Masculino,-23.0766029,-50.26901051
33557,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,70.0,Feminino,-23.0766029,-50.26901051
33558,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,35.0,Masculino,-23.0766029,-50.26901051
33559,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,25.0,Feminino,-23.0766029,-50.26901051
33560,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,53.0,Masculino,-23.0766029,-50.26901051
33561,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Outros,37.0,Não Informado,-23.0766029,-50.26901051
33562,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,75.0,Masculino,-23.0766029,-50.26901051
33563,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,71.0,Feminino,-23.0766029,-50.26901051
33564,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,23.0,Masculino,-23.0766029,-50.26901051
33565,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,29.0,Masculino,-23.0766029,-50.26901051
33566,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,70.0,Feminino,-23.0766029,-50.26901051
33567,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,35.0,Masculino,-23.0766029,-50.26901051
33568,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,25.0,Feminino,-23.0766029,-50.26901051
33569,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,53.0,Masculino,-23.0766029,-50.26901051
33570,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Outros,37.0,Não Informado,-23.0766029,-50.26901051
33571,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,75.0,Masculino,-23.0766029,-50.26901051
33572,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,71.0,Feminino,-23.0766029,-50.26901051
33573,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,23.0,Masculino,-23.0766029,-50.26901051
33574,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,29.0,Masculino,-23.0766029,-50.26901051
33575,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,70.0,Feminino,-23.0766029,-50.26901051
33576,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,35.0,Masculino,-23.0766029,-50.26901051
33577,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,25.0,Feminino,-23.0766029,-50.26901051
33578,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,53.0,Masculino,-23.0766029,-50.26901051
33579,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Outros,37.0,Não Informado,-23.0766029,-50.26901051
33580,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,75.0,Masculino,-23.0766029,-50.26901051
33581,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,71.0,Feminino,-23.0766029,-50.26901051
33582,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,23.0,Masculino,-23.0766029,-50.26901051
33583,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,29.0,Masculino,-23.0766029,-50.26901051
33584,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,70.0,Feminino,-23.0766029,-50.26901051
33585,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,35.0,Masculino,-23.0766029,-50.26901051
33586,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,25.0,Feminino,-23.0766029,-50.26901051
33587,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,53.0,Masculino,-23.0766029,-50.26901051
33588,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Outros,37.0,Não Informado,-23.0766029,-50.26901051
33589,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,75.0,Masculino,-23.0766029,-50.26901051
33590,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,71.0,Feminino,-23.0766029,-50.26901051
33591,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,23.0,Masculino,-23.0766029,-50.26901051
33592,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,29.0,Masculino,-23.0766029,-50.26901051
33593,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,70.0,Feminino,-23.0766029,-50.26901051
33594,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,35.0,Masculino,-23.0766029,-50.26901051
33595,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,25.0,Feminino,-23.0766029,-50.26901051
33596,2025-06-24,14:10:00,369.0,42.0,ANDIRA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,53.0,Masculino,-23.0766029,-50.26901051
33618,2025-06-24,19:00:00,373.0,229.0,IMBITUVA,Com Vítimas Fatais,Céu Claro,Crescente,Motocicleta,37.0,Masculino,-25.177993,-50.6517278
33619,2025-06-24,19:00:00,373.0,229.0,IMBITUVA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhão,59.0,Masculino,-25.177993,-50.6517278
33626,2025-06-24,19:20:00,277.0,529.0,GUARANIACU,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhão,43.0,Masculino,-25.09163506,-52.95063878
33627,2025-06-24,19:20:00,277.0,529.0,GUARANIACU,Com Vítimas Fatais,Céu Claro,Decrescente,Automóvel,33.0,Masculino,-25.09163506,-52.95063878
33628,2025-06-24,19:20:00,277.0,529.0,GUARANIACU,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhão,43.0,Masculino,-25.09163506,-52.95063878
33629,2025-06-24,19:20:00,277.0,529.0,GUARANIACU,Com Vítimas Fatais,Céu Claro,Decrescente,Automóvel,33.0,Masculino,-25.09163506,-52.95063878
33630,2025-06-24,19:20:00,277.0,529.0,GUARANIACU,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhão,43.0,Masculino,-25.09163506,-52.95063878
33631,2025-06-24,19:20:00,277.0,529.0,GUARANIACU,Com Vítimas Fatais,Céu Claro,Decrescente,Automóvel,33.0,Masculino,-25.09163506,-52.95063878
33632,2025-06-24,19:20:00,277.0,529.0,GUARANIACU,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhão,43.0,Masculino,-25.09163506,-52.95063878
33633,2025-06-24,19:20:00,277.0,529.0,GUARANIACU,Com Vítimas Fatais,Céu Claro,Decrescente,Automóvel,33.0,Masculino,-25.09163506,-52.95063878
33634,2025-06-24,19:20:00,277.0,529.0,GUARANIACU,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhão,43.0,Masculino,-25.09163506,-52.95063878
33635,2025-06-24,19:20:00,277.0,529.0,GUARANIACU,Com Vítimas Fatais,Céu Claro,Decrescente,Automóvel,33.0,Masculino,-25.09163506,-52.95063878
33636,2025-06-24,19:20:00,277.0,529.0,GUARANIACU,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhão,43.0,Masculino,-25.09163506,-52.95063878
33637,2025-06-24,19:20:00,277.0,529.0,GUARANIACU,Com Vítimas Fatais,Céu Claro,Decrescente,Automóvel,33.0,Masculino,-25.09163506,-52.95063878
33996,2025-06-27,06:15:00,376.0,445.0,IPIRANGA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhão,23.0,Masculino,-24.84947055,-50.47264467
33997,2025-06-27,06:15:00,376.0,445.0,IPIRANGA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhão,23.0,Masculino,-24.84947055,-50.47264467
34022,2025-05-18,20:10:00,116.0,100.0,SAO JOSE DOS PINHAIS,Com Vítimas Fatais,Nublado,Crescente,Automóvel,1.0,Masculino,-25.5666473,-49.164588
34023,2025-05-18,20:10:00,116.0,100.0,SAO JOSE DOS PINHAIS,Com Vítimas Fatais,Nublado,Crescente,Automóvel,31.0,Feminino,-25.5666473,-49.164588
34024,2025-05-18,20:10:00,116.0,100.0,SAO JOSE DOS PINHAIS,Com Vítimas Fatais,Nublado,Crescente,Automóvel,33.0,Masculino,-25.5666473,-49.164588
34471,2025-06-30,12:20:00,369.0,71.6,SANTA MARIANA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhão,42.0,Masculino,-23.14734468,-50.4994297
34472,2025-06-30,12:20:00,369.0,71.6,SANTA MARIANA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,43.0,Masculino,-23.14734468,-50.4994297
34473,2025-06-30,12:20:00,369.0,71.6,SANTA MARIANA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,44.0,Masculino,-23.14734468,-50.4994297
34942,2025-07-04,13:20:00,277.0,687.0,SAO MIGUEL DO IGUACU,Com Vítimas Fatais,Sol,Crescente,Camioneta,27.0,Masculino,-25.3447493,-54.2317423
34943,2025-07-04,13:20:00,277.0,687.0,SAO MIGUEL DO IGUACU,Com Vítimas Fatais,Sol,Crescente,Automóvel,69.0,Feminino,-25.3447493,-54.2317423
34944,2025-07-04,13:20:00,277.0,687.0,SAO MIGUEL DO IGUACU,Com Vítimas Fatais,Sol,Crescente,Automóvel,71.0,Masculino,-25.3447493,-54.2317423
34945,2025-07-04,13:20:00,277.0,687.0,SAO MIGUEL DO IGUACU,Com Vítimas Fatais,Sol,Crescente,Camioneta,27.0,Masculino,-25.3447493,-54.2317423
34946,2025-07-04,13:20:00,277.0,687.0,SAO MIGUEL DO IGUACU,Com Vítimas Fatais,Sol,Crescente,Automóvel,69.0,Feminino,-25.3447493,-54.2317423
34947,2025-07-04,13:20:00,277.0,687.0,SAO MIGUEL DO IGUACU,Com Vítimas Fatais,Sol,Crescente,Automóvel,71.0,Masculino,-25.3447493,-54.2317423
34968,2025-07-04,18:30:00,116.0,38.8,CAMPINA GRANDE DO SUL,Com Vítimas Fatais,Chuva,Decrescente,Utilitário,70.0,Masculino,-25.151925,-48.859565
34969,2025-07-04,18:30:00,116.0,38.8,CAMPINA GRANDE DO SUL,Com Vítimas Fatais,Chuva,Decrescente,Utilitário,70.0,Masculino,-25.151925,-48.859565
34970,2025-07-04,18:30:00,116.0,38.8,CAMPINA GRANDE DO SUL,Com Vítimas Fatais,Chuva,Decrescente,Utilitário,70.0,Masculino,-25.151925,-48.859565
34971,2025-07-04,18:30:00,116.0,38.8,CAMPINA GRANDE DO SUL,Com Vítimas Fatais,Chuva,Decrescente,Utilitário,70.0,Masculino,-25.151925,-48.859565
35019,2025-07-04,21:30:00,369.0,157.9,LONDRINA,Com Vítimas Fatais,Céu Claro,Crescente,Bicicleta,42.0,Masculino,-23.287,-51.231
35020,2025-07-04,21:30:00,369.0,157.9,LONDRINA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,31.0,Masculino,-23.287,-51.231
35021,2025-07-04,21:30:00,369.0,157.9,LONDRINA,Com Vítimas Fatais,Céu Claro,Crescente,Bicicleta,42.0,Masculino,-23.287,-51.231
35022,2025-07-04,21:30:00,369.0,157.9,LONDRINA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,31.0,Masculino,-23.287,-51.231
35148,2025-07-05,09:30:00,280.0,278.4,FLOR DA SERRA DO SUL,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,26.0,Masculino,-26.2462089,-53.2115302
35149,2025-07-05,09:30:00,280.0,278.4,FLOR DA SERRA DO SUL,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,37.0,Não Informado,-26.2462089,-53.2115302
35150,2025-07-05,09:30:00,280.0,278.4,FLOR DA SERRA DO SUL,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,45.0,Masculino,-26.2462089,-53.2115302
35151,2025-07-05,09:30:00,280.0,278.4,FLOR DA SERRA DO SUL,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,37.0,Não Informado,-26.2462089,-53.2115302
35152,2025-07-05,09:30:00,280.0,278.4,FLOR DA SERRA DO SUL,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,26.0,Masculino,-26.2462089,-53.2115302
35153,2025-07-05,09:30:00,280.0,278.4,FLOR DA SERRA DO SUL,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,37.0,Não Informado,-26.2462089,-53.2115302
35154,2025-07-05,09:30:00,280.0,278.4,FLOR DA SERRA DO SUL,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,45.0,Masculino,-26.2462089,-53.2115302
